InventoryMovementKey,MovementDate,ProductN,UnitsIn,UnitsOut,UnitsBalance
1604,2017-01-11,9,20,0,64
1605,2017-01-11,9,0,2,62
1606,2017-01-11,10,11,0,80
1607,2017-01-11,11,0,1,95
1608,2017-01-11,12,19,0,82
1609,2017-01-11,14,0,1,52
1610,2017-01-11,15,18,0,154
1611,2017-01-11,15,0,1,153
1612,2017-01-11,18,0,2,111
1613,2017-01-11,19,0,2,85
1614,2017-01-11,20,19,0,114
1615,2017-01-11,20,0,1,113
1616,2017-01-11,21,17,0,95
1617,2017-01-11,21,0,2,93
1618,2017-01-11,22,20,0,82
1619,2017-01-11,22,0,1,81
1620,2017-01-11,23,0,1,63
1621,2017-01-11,24,20,0,120
1622,2017-01-11,25,10,0,72
1623,2017-01-11,26,0,2,100
1624,2017-01-11,27,14,0,89
1625,2017-01-11,27,0,2,87
1626,2017-01-11,28,13,0,57
1627,2017-01-11,28,0,1,56
1628,2017-01-11,29,14,0,88
1629,2017-01-11,30,13,0,63
1630,2017-01-11,30,0,2,61
1631,2017-01-11,31,0,1,51
1632,2017-01-11,32,11,0,100
1633,2017-01-11,33,14,0,58
1634,2017-01-11,33,0,2,56
1635,2017-01-11,35,0,2,11
1636,2017-01-11,36,11,0,84
1637,2017-01-11,36,0,1,83
1638,2017-01-11,37,11,0,61
1639,2017-01-11,37,0,2,59
1640,2017-01-11,39,19,0,75
1641,2017-01-11,39,0,2,73
1642,2017-01-11,40,13,0,87
1643,2017-01-11,40,0,1,86
1644,2017-01-11,43,0,2,58
1645,2017-01-11,44,15,0,97
1646,2017-01-11,47,10,0,72
1647,2017-01-11,48,0,2,43
1648,2017-01-11,49,10,0,74
1649,2017-01-11,50,18,0,93
1650,2017-01-11,50,0,1,92
1651,2017-01-11,52,15,0,83
1652,2017-01-11,56,0,2,51
1653,2017-01-11,57,13,0,59
1654,2017-01-11,58,12,0,129
1655,2017-01-11,58,0,1,128
1656,2017-01-11,61,13,0,50
1657,2017-01-11,61,0,1,49
1658,2017-01-11,64,13,0,106
1659,2017-01-11,64,0,2,104
1660,2017-01-11,65,0,2,83
1661,2017-01-11,66,15,0,48
1662,2017-01-11,67,19,0,42
1663,2017-01-11,68,16,0,55
1664,2017-01-11,71,17,0,148
1665,2017-01-11,72,0,1,93
1666,2017-01-11,73,0,1,75
1667,2017-01-11,75,11,0,84
1668,2017-01-11,75,0,2,82
1669,2017-01-11,76,0,3,89
1670,2017-01-11,76,0,1,88
1671,2017-01-11,78,0,3,56
1672,2017-01-11,79,0,1,80
1673,2017-01-11,80,13,0,67
1674,2017-01-11,81,18,0,89
1675,2017-01-11,81,0,3,86
1676,2017-01-11,81,0,2,84
1677,2017-01-11,82,0,1,55
1678,2017-01-11,83,0,1,70
1679,2017-01-11,84,0,2,29
1680,2017-01-11,86,12,0,73
1681,2017-01-11,87,15,0,80
1682,2017-01-11,89,18,0,46
1683,2017-01-11,90,0,3,24
1684,2017-01-11,90,0,3,21
1685,2017-01-11,91,13,0,44
1686,2017-01-11,91,0,3,41
1687,2017-01-11,91,0,2,39
1688,2017-01-11,92,0,3,64
1689,2017-01-11,92,0,3,61
1690,2017-01-11,93,0,1,78
1691,2017-01-11,93,0,1,77
1692,2017-01-11,94,0,2,23
1693,2017-01-11,96,14,0,97
1694,2017-01-11,97,0,3,105
1695,2017-01-11,98,16,0,59
1696,2017-01-11,98,0,3,56
1697,2017-01-11,98,0,1,55
1698,2017-01-11,99,16,0,107
1699,2017-01-11,99,0,3,104
1700,2017-01-11,100,0,1,43
1701,2017-01-11,102,15,0,15
1702,2017-01-11,102,0,1,14
1703,2017-01-11,102,0,4,10
1704,2017-01-11,102,0,6,4
1705,2017-01-11,103,13,0,13
1706,2017-01-11,103,0,3,10
1707,2017-01-11,103,0,7,3
1708,2017-01-11,104,0,2,2
1709,2017-01-11,104,0,2,0
1710,2017-01-11,107,13,0,15
1711,2017-01-11,107,0,5,10
1712,2017-01-11,107,0,3,7
1713,2017-01-11,107,0,4,3
1714,2017-01-11,107,0,3,0
1715,2017-01-11,111,11,0,11
1716,2017-01-11,111,0,6,5
1717,2017-01-11,111,0,4,1
1718,2017-01-11,113,11,0,21
1719,2017-01-11,113,0,4,17
1720,2017-01-11,113,0,2,15
1721,2017-01-11,113,0,7,8
1722,2017-01-11,113,0,8,0
1723,2017-01-11,114,14,0,14
1724,2017-01-11,114,0,2,12
1725,2017-01-11,114,0,7,5
1726,2017-01-11,115,17,0,17
1727,2017-01-11,115,0,2,15
1728,2017-01-11,115,0,6,9
1729,2017-01-11,116,10,0,10
1730,2017-01-11,116,0,4,6
1731,2017-01-11,116,0,3,3
1732,2017-01-11,116,0,3,0
1733,2017-01-11,118,15,0,15
1734,2017-01-11,118,0,2,13
1735,2017-01-11,118,0,5,8
1736,2017-01-11,118,0,2,6
1737,2017-01-11,118,0,2,4
1738,2017-01-11,119,0,1,20
1739,2017-01-11,119,0,7,13
1740,2017-01-11,119,0,3,10
1741,2017-01-11,119,0,2,8
1742,2017-01-11,120,10,0,15
1743,2017-01-11,120,0,1,14
1744,2017-01-11,120,0,8,6
1745,2017-01-11,120,0,6,0
1746,2017-01-11,122,0,3,0
1747,2017-01-11,124,0,2,3
1748,2017-01-11,124,0,3,0
1749,2017-01-11,125,16,0,17
1750,2017-01-11,125,0,8,9
1751,2017-01-11,125,0,3,6
1752,2017-01-11,125,0,6,0
1753,2017-01-12,1,15,0,60
1754,2017-01-12,1,0,2,58
1755,2017-01-12,2,10,0,61
1756,2017-01-12,2,0,2,59
1757,2017-01-12,3,0,1,120
1758,2017-01-12,4,0,1,95
1759,2017-01-12,7,12,0,111
1760,2017-01-12,7,0,2,109
1761,2017-01-12,10,17,0,97
1762,2017-01-12,11,14,0,109
1763,2017-01-12,13,0,1,65
1764,2017-01-12,14,11,0,63
1765,2017-01-12,15,14,0,167
1766,2017-01-12,16,18,0,96
1767,2017-01-12,18,16,0,127
1768,2017-01-12,20,0,2,111
1769,2017-01-12,21,0,1,92
1770,2017-01-12,22,17,0,98
1771,2017-01-12,22,0,2,96
1772,2017-01-12,23,0,1,62
1773,2017-01-12,24,18,0,138
1774,2017-01-12,24,0,1,137
1775,2017-01-12,25,19,0,91
1776,2017-01-12,25,0,2,89
1777,2017-01-12,26,13,0,113
1778,2017-01-12,27,18,0,105
1779,2017-01-12,32,18,0,118
1780,2017-01-12,33,18,0,74
1781,2017-01-12,35,17,0,28
1782,2017-01-12,35,0,2,26
1783,2017-01-12,36,13,0,96
1784,2017-01-12,36,0,1,95
1785,2017-01-12,37,11,0,70
1786,2017-01-12,37,0,2,68
1787,2017-01-12,39,0,2,71
1788,2017-01-12,41,0,2,78
1789,2017-01-12,44,0,1,96
1790,2017-01-12,45,12,0,114
1791,2017-01-12,46,13,0,77
1792,2017-01-12,47,12,0,84
1793,2017-01-12,47,0,2,82
1794,2017-01-12,49,11,0,85
1795,2017-01-12,50,11,0,103
1796,2017-01-12,51,0,1,98
1797,2017-01-12,54,11,0,68
1798,2017-01-12,54,0,2,66
1799,2017-01-12,55,20,0,65
1800,2017-01-12,56,15,0,66
1801,2017-01-12,56,0,1,65
1802,2017-01-12,57,0,1,58
1803,2017-01-12,58,20,0,148
1804,2017-01-12,59,0,1,57
1805,2017-01-12,60,19,0,148
1806,2017-01-12,60,0,1,147
1807,2017-01-12,61,0,2,47
1808,2017-01-12,63,10,0,56
1809,2017-01-12,64,17,0,121
1810,2017-01-12,65,0,2,81
1811,2017-01-12,66,10,0,58
1812,2017-01-12,66,0,2,56
1813,2017-01-12,67,10,0,52
1814,2017-01-12,67,0,1,51
1815,2017-01-12,68,15,0,70
1816,2017-01-12,68,0,1,69
1817,2017-01-12,69,0,2,47
1818,2017-01-12,70,12,0,75
1819,2017-01-12,71,0,2,146
1820,2017-01-12,72,0,2,91
1821,2017-01-12,74,10,0,114
1822,2017-01-12,74,0,2,112
1823,2017-01-12,76,0,1,87
1824,2017-01-12,76,0,1,86
1825,2017-01-12,77,0,1,87
1826,2017-01-12,77,0,1,86
1827,2017-01-12,78,18,0,74
1828,2017-01-12,78,0,2,72
1829,2017-01-12,78,0,1,71
1830,2017-01-12,79,0,2,78
1831,2017-01-12,80,10,0,77
1832,2017-01-12,82,0,2,53
1833,2017-01-12,83,13,0,83
1834,2017-01-12,83,0,1,82
1835,2017-01-12,84,18,0,47
1836,2017-01-12,85,19,0,62
1837,2017-01-12,85,0,3,59
1838,2017-01-12,86,0,1,72
1839,2017-01-12,86,0,1,71
1840,2017-01-12,88,16,0,55
1841,2017-01-12,89,0,2,44
1842,2017-01-12,90,10,0,31
1843,2017-01-12,90,0,2,29
1844,2017-01-12,91,0,2,37
1845,2017-01-12,92,0,1,60
1846,2017-01-12,92,0,1,59
1847,2017-01-12,93,15,0,92
1848,2017-01-12,94,0,1,22
1849,2017-01-12,96,19,0,116
1850,2017-01-12,97,0,3,102
1851,2017-01-12,97,0,3,99
1852,2017-01-12,98,0,3,52
1853,2017-01-12,102,14,0,18
1854,2017-01-12,102,0,7,11
1855,2017-01-12,102,0,4,7
1856,2017-01-12,103,0,3,0
1857,2017-01-12,105,14,0,14
1858,2017-01-12,105,0,5,9
1859,2017-01-12,105,0,7,2
1860,2017-01-12,105,0,2,0
1861,2017-01-12,106,19,0,19
1862,2017-01-12,106,0,2,17
1863,2017-01-12,106,0,7,10
1864,2017-01-12,108,12,0,12
1865,2017-01-12,108,0,2,10
1866,2017-01-12,108,0,6,4
1867,2017-01-12,109,16,0,16
1868,2017-01-12,109,0,5,11
1869,2017-01-12,109,0,8,3
1870,2017-01-12,109,0,2,1
1871,2017-01-12,109,0,1,0
1872,2017-01-12,110,11,0,11
1873,2017-01-12,110,0,8,3
1874,2017-01-12,110,0,3,0
1875,2017-01-12,111,18,0,19
1876,2017-01-12,111,0,2,17
1877,2017-01-12,112,19,0,19
1878,2017-01-12,112,0,5,14
1879,2017-01-12,112,0,6,8
1880,2017-01-12,113,18,0,18
1881,2017-01-12,113,0,4,14
1882,2017-01-12,113,0,4,10
1883,2017-01-12,113,0,7,3
1884,2017-01-12,113,0,3,0
1885,2017-01-12,114,10,0,15
1886,2017-01-12,114,0,6,9
1887,2017-01-12,114,0,6,3
1888,2017-01-12,114,0,3,0
1889,2017-01-12,115,14,0,23
1890,2017-01-12,115,0,7,16
1891,2017-01-12,115,0,8,8
1892,2017-01-12,115,0,2,6
1893,2017-01-12,115,0,6,0
1894,2017-01-12,116,13,0,13
1895,2017-01-12,116,0,3,10
1896,2017-01-12,116,0,6,4
1897,2017-01-12,116,0,4,0
1898,2017-01-12,117,18,0,18
1899,2017-01-12,117,0,8,10
1900,2017-01-12,117,0,7,3
1901,2017-01-12,118,20,0,24
1902,2017-01-12,118,0,2,22
1903,2017-01-12,118,0,2,20
1904,2017-01-12,118,0,3,17
1905,2017-01-12,118,0,5,12
1906,2017-01-12,119,14,0,22
1907,2017-01-12,119,0,2,20
1908,2017-01-12,119,0,3,17
1909,2017-01-12,119,0,7,10
1910,2017-01-12,124,16,0,16
1911,2017-01-12,124,0,3,13
1912,2017-01-12,124,0,2,11
1913,2017-01-12,124,0,3,8
1914,2017-01-13,1,19,0,77
1915,2017-01-13,2,16,0,75
1916,2017-01-13,2,0,1,74
1917,2017-01-13,3,0,2,118
1918,2017-01-13,5,15,0,85
1919,2017-01-13,5,0,1,84
1920,2017-01-13,6,0,1,62
1921,2017-01-13,7,13,0,122
1922,2017-01-13,7,0,2,120
1923,2017-01-13,8,10,0,113
1924,2017-01-13,8,0,2,111
1925,2017-01-13,11,0,1,108
1926,2017-01-13,12,19,0,101
1927,2017-01-13,12,0,1,100
1928,2017-01-13,13,18,0,83
1929,2017-01-13,13,0,2,81
1930,2017-01-13,14,15,0,78
1931,2017-01-13,15,0,1,166
1932,2017-01-13,16,0,2,94
1933,2017-01-13,17,0,1,76
1934,2017-01-13,18,15,0,142
1935,2017-01-13,19,10,0,95
1936,2017-01-13,19,0,2,93
1937,2017-01-13,20,15,0,126
1938,2017-01-13,21,13,0,105
1939,2017-01-13,21,0,2,103
1940,2017-01-13,23,0,1,61
1941,2017-01-13,24,0,1,136
1942,2017-01-13,25,13,0,102
1943,2017-01-13,26,0,2,111
1944,2017-01-13,27,15,0,120
1945,2017-01-13,27,0,2,118
1946,2017-01-13,28,0,2,54
1947,2017-01-13,29,0,2,86
1948,2017-01-13,30,11,0,72
1949,2017-01-13,30,0,2,70
1950,2017-01-13,31,15,0,66
1951,2017-01-13,31,0,2,64
1952,2017-01-13,32,14,0,132
1953,2017-01-13,33,0,2,72
1954,2017-01-13,34,19,0,81
1955,2017-01-13,35,0,1,25
1956,2017-01-13,36,15,0,110
1957,2017-01-13,39,18,0,89
1958,2017-01-13,41,0,1,77
1959,2017-01-13,43,0,2,56
1960,2017-01-13,46,13,0,90
1961,2017-01-13,46,0,1,89
1962,2017-01-13,47,19,0,101
1963,2017-01-13,47,0,1,100
1964,2017-01-13,48,13,0,56
1965,2017-01-13,48,0,1,55
1966,2017-01-13,49,0,2,83
1967,2017-01-13,50,12,0,115
1968,2017-01-13,51,19,0,117
1969,2017-01-13,53,16,0,95
1970,2017-01-13,53,0,2,93
1971,2017-01-13,55,0,1,64
1972,2017-01-13,57,11,0,69
1973,2017-01-13,59,10,0,67
1974,2017-01-13,59,0,2,65
1975,2017-01-13,60,0,1,146
1976,2017-01-13,61,20,0,67
1977,2017-01-13,62,11,0,82
1978,2017-01-13,65,14,0,95
1979,2017-01-13,65,0,1,94
1980,2017-01-13,67,18,0,69
1981,2017-01-13,67,0,1,68
1982,2017-01-13,69,0,2,45
1983,2017-01-13,70,14,0,89
1984,2017-01-13,72,14,0,105
1985,2017-01-13,74,18,0,130
1986,2017-01-13,76,0,3,83
1987,2017-01-13,76,0,3,80
1988,2017-01-13,78,12,0,83
1989,2017-01-13,78,0,1,82
1990,2017-01-13,79,0,3,75
1991,2017-01-13,79,0,3,72
1992,2017-01-13,80,0,3,74
1993,2017-01-13,81,18,0,102
1994,2017-01-13,81,0,1,101
1995,2017-01-13,81,0,1,100
1996,2017-01-13,82,11,0,64
1997,2017-01-13,82,0,3,61
1998,2017-01-13,82,0,2,59
1999,2017-01-13,83,0,3,79
2000,2017-01-13,83,0,3,76
2001,2017-01-13,84,15,0,62
2002,2017-01-13,84,0,3,59
2003,2017-01-13,85,10,0,69
2004,2017-01-13,85,0,3,66
2005,2017-01-13,85,0,2,64
2006,2017-01-13,87,13,0,93
2007,2017-01-13,87,0,1,92
2008,2017-01-13,89,0,1,43
2009,2017-01-13,91,10,0,47
2010,2017-01-13,91,0,3,44
2011,2017-01-13,91,0,1,43
2012,2017-01-13,92,16,0,75
2013,2017-01-13,93,0,1,91
2014,2017-01-13,93,0,2,89
2015,2017-01-13,94,16,0,38
2016,2017-01-13,94,0,3,35
2017,2017-01-13,95,0,1,66
2018,2017-01-13,96,0,1,115
2019,2017-01-13,96,0,3,112
2020,2017-01-13,97,17,0,116
2021,2017-01-13,98,0,2,50
2022,2017-01-13,98,0,1,49
2023,2017-01-13,100,13,0,56
2024,2017-01-13,100,0,3,53
2025,2017-01-13,101,16,0,16
2026,2017-01-13,101,0,8,8
2027,2017-01-13,101,0,5,3
2028,2017-01-13,102,18,0,25
2029,2017-01-13,102,0,6,19
2030,2017-01-13,102,0,5,14
2031,2017-01-13,103,18,0,18
2032,2017-01-13,103,0,5,13
2033,2017-01-13,103,0,7,6
2034,2017-01-13,103,0,4,2
2035,2017-01-13,103,0,2,0
2036,2017-01-13,106,17,0,27
2037,2017-01-13,106,0,7,20
2038,2017-01-13,106,0,3,17
2039,2017-01-13,106,0,5,12
2040,2017-01-13,108,0,1,3
2041,2017-01-13,110,17,0,17
2042,2017-01-13,110,0,4,13
2043,2017-01-13,111,0,5,12
2044,2017-01-13,111,0,2,10
2045,2017-01-13,111,0,4,6
2046,2017-01-13,111,0,5,1
2047,2017-01-13,112,0,3,5
2048,2017-01-13,112,0,4,1
2049,2017-01-13,112,0,1,0
2050,2017-01-13,113,13,0,13
2051,2017-01-13,113,0,4,9
2052,2017-01-13,113,0,8,1
2053,2017-01-13,113,0,1,0
2054,2017-01-13,115,16,0,16
2055,2017-01-13,115,0,8,8
2056,2017-01-13,116,20,0,20
2057,2017-01-13,116,0,6,14
2058,2017-01-13,117,20,0,23
2059,2017-01-13,117,0,7,16
2060,2017-01-13,117,0,7,9
2061,2017-01-13,117,0,6,3
2062,2017-01-13,117,0,3,0
2063,2017-01-13,118,0,3,9
2064,2017-01-13,118,0,6,3
2065,2017-01-13,118,0,3,0
2066,2017-01-13,119,0,4,6
2067,2017-01-13,119,0,5,1
2068,2017-01-13,119,0,1,0
2069,2017-01-13,122,15,0,15
2070,2017-01-13,122,0,2,13
2071,2017-01-13,122,0,8,5
2072,2017-01-13,122,0,5,0
2073,2017-01-13,124,0,7,1
2074,2017-01-14,1,0,2,75
2075,2017-01-14,2,0,2,72
2076,2017-01-14,4,20,0,115
2077,2017-01-14,4,0,2,113
2078,2017-01-14,6,20,0,82
2079,2017-01-14,7,11,0,131
2080,2017-01-14,8,0,2,109
2081,2017-01-14,10,20,0,117
2082,2017-01-14,10,0,1,116
2083,2017-01-14,11,15,0,123
2084,2017-01-14,12,0,2,98
2085,2017-01-14,13,0,2,79
2086,2017-01-14,16,14,0,108
2087,2017-01-14,19,0,1,92
2088,2017-01-14,20,19,0,145
2089,2017-01-14,21,0,1,102
2090,2017-01-14,24,0,2,134
2091,2017-01-14,25,0,2,100
2092,2017-01-14,28,15,0,69
2093,2017-01-14,29,17,0,103
2094,2017-01-14,29,0,2,101
2095,2017-01-14,31,0,1,63
2096,2017-01-14,32,0,1,131
2097,2017-01-14,35,0,1,24
2098,2017-01-14,36,0,2,108
2099,2017-01-14,38,11,0,121
2100,2017-01-14,39,0,1,88
2101,2017-01-14,40,0,2,84
2102,2017-01-14,41,0,1,76
2103,2017-01-14,42,13,0,67
2104,2017-01-14,43,0,1,55
2105,2017-01-14,44,0,2,94
2106,2017-01-14,47,17,0,117
2107,2017-01-14,47,0,1,116
2108,2017-01-14,48,0,1,54
2109,2017-01-14,50,0,2,113
2110,2017-01-14,51,14,0,131
2111,2017-01-14,51,0,2,129
2112,2017-01-14,52,19,0,102
2113,2017-01-14,53,15,0,108
2114,2017-01-14,53,0,2,106
2115,2017-01-14,54,19,0,85
2116,2017-01-14,55,0,2,62
2117,2017-01-14,56,20,0,85
2118,2017-01-14,57,0,2,67
2119,2017-01-14,58,18,0,166
2120,2017-01-14,58,0,1,165
2121,2017-01-14,59,18,0,83
2122,2017-01-14,59,0,2,81
2123,2017-01-14,60,19,0,165
2124,2017-01-14,60,0,2,163
2125,2017-01-14,61,0,1,66
2126,2017-01-14,62,11,0,93
2127,2017-01-14,62,0,2,91
2128,2017-01-14,63,16,0,72
2129,2017-01-14,64,16,0,137
2130,2017-01-14,65,11,0,105
2131,2017-01-14,67,0,1,67
2132,2017-01-14,68,0,1,68
2133,2017-01-14,69,0,1,44
2134,2017-01-14,70,18,0,107
2135,2017-01-14,73,10,0,85
2136,2017-01-14,75,13,0,95
2137,2017-01-14,76,15,0,95
2138,2017-01-14,76,0,3,92
2139,2017-01-14,77,16,0,102
2140,2017-01-14,79,0,3,69
2141,2017-01-14,79,0,1,68
2142,2017-01-14,81,0,2,98
2143,2017-01-14,81,0,3,95
2144,2017-01-14,83,19,0,95
2145,2017-01-14,83,0,3,92
2146,2017-01-14,85,15,0,79
2147,2017-01-14,88,0,3,52
2148,2017-01-14,89,0,3,40
2149,2017-01-14,89,0,3,37
2150,2017-01-14,90,20,0,49
2151,2017-01-14,91,18,0,61
2152,2017-01-14,91,0,3,58
2153,2017-01-14,92,15,0,90
2154,2017-01-14,92,0,3,87
2155,2017-01-14,93,19,0,108
2156,2017-01-14,94,0,3,32
2157,2017-01-14,96,0,3,109
2158,2017-01-14,96,0,1,108
2159,2017-01-14,97,17,0,133
2160,2017-01-14,97,0,2,131
2161,2017-01-14,98,11,0,60
2162,2017-01-14,99,12,0,116
2163,2017-01-14,101,19,0,22
2164,2017-01-14,101,0,4,18
2165,2017-01-14,102,0,8,6
2166,2017-01-14,103,20,0,20
2167,2017-01-14,103,0,3,17
2168,2017-01-14,103,0,2,15
2169,2017-01-14,103,0,7,8
2170,2017-01-14,106,0,8,4
2171,2017-01-14,106,0,2,2
2172,2017-01-14,106,0,2,0
2173,2017-01-14,107,13,0,13
2174,2017-01-14,107,0,1,12
2175,2017-01-14,107,0,8,4
2176,2017-01-14,107,0,4,0
2177,2017-01-14,108,0,1,2
2178,2017-01-14,108,0,2,0
2179,2017-01-14,109,10,0,10
2180,2017-01-14,109,0,8,2
2181,2017-01-14,110,19,0,32
2182,2017-01-14,110,0,3,29
2183,2017-01-14,110,0,4,25
2184,2017-01-14,110,0,7,18
2185,2017-01-14,111,15,0,16
2186,2017-01-14,111,0,6,10
2187,2017-01-14,112,12,0,12
2188,2017-01-14,112,0,5,7
2189,2017-01-14,112,0,5,2
2190,2017-01-14,112,0,2,0
2191,2017-01-14,115,0,6,2
2192,2017-01-14,115,0,2,0
2193,2017-01-14,116,14,0,28
2194,2017-01-14,116,0,3,25
2195,2017-01-14,116,0,2,23
2196,2017-01-14,116,0,3,20
2197,2017-01-14,120,12,0,12
2198,2017-01-14,120,0,6,6
2199,2017-01-14,120,0,6,0
2200,2017-01-14,121,15,0,15
2201,2017-01-14,121,0,6,9
2202,2017-01-14,121,0,2,7
2203,2017-01-14,121,0,2,5
2204,2017-01-14,121,0,2,3
2205,2017-01-14,121,0,3,0
2206,2017-01-14,122,15,0,15
2207,2017-01-14,122,0,7,8
2208,2017-01-14,122,0,2,6
2209,2017-01-14,122,0,1,5
2210,2017-01-14,124,0,1,0
2211,2017-01-15,1,13,0,88
2212,2017-01-15,1,0,2,86
2213,2017-01-15,2,20,0,92
2214,2017-01-15,3,0,2,116
2215,2017-01-15,4,19,0,132
2216,2017-01-15,6,10,0,92
2217,2017-01-15,8,13,0,122
2218,2017-01-15,8,0,1,121
2219,2017-01-15,9,0,2,60
2220,2017-01-15,10,20,0,136
2221,2017-01-15,10,0,1,135
2222,2017-01-15,12,11,0,109
2223,2017-01-15,13,17,0,96
2224,2017-01-15,14,19,0,97
2225,2017-01-15,14,0,2,95
2226,2017-01-15,16,18,0,126
2227,2017-01-15,16,0,2,124
2228,2017-01-15,17,17,0,93
2229,2017-01-15,18,0,1,141
2230,2017-01-15,19,17,0,109
2231,2017-01-15,21,14,0,116
2232,2017-01-15,23,0,1,60
2233,2017-01-15,24,0,2,132
2234,2017-01-15,26,16,0,127
2235,2017-01-15,26,0,1,126
2236,2017-01-15,27,11,0,129
2237,2017-01-15,28,10,0,79
2238,2017-01-15,29,13,0,114
2239,2017-01-15,30,12,0,82
2240,2017-01-15,31,15,0,78
2241,2017-01-15,31,0,1,77
2242,2017-01-15,32,13,0,144
2243,2017-01-15,38,20,0,141
2244,2017-01-15,40,10,0,94
2245,2017-01-15,40,0,1,93
2246,2017-01-15,42,11,0,78
2247,2017-01-15,43,0,1,54
2248,2017-01-15,44,20,0,114
2249,2017-01-15,45,14,0,128
2250,2017-01-15,47,12,0,128
2251,2017-01-15,47,0,2,126
2252,2017-01-15,49,12,0,95
2253,2017-01-15,49,0,2,93
2254,2017-01-15,52,13,0,115
2255,2017-01-15,53,12,0,118
2256,2017-01-15,54,0,2,83
2257,2017-01-15,55,13,0,75
2258,2017-01-15,56,12,0,97
2259,2017-01-15,56,0,2,95
2260,2017-01-15,59,0,1,80
2261,2017-01-15,61,0,2,64
2262,2017-01-15,62,13,0,104
2263,2017-01-15,63,14,0,86
2264,2017-01-15,63,0,1,85
2265,2017-01-15,65,0,2,103
2266,2017-01-15,66,14,0,70
2267,2017-01-15,67,0,1,66
2268,2017-01-15,68,0,1,67
2269,2017-01-15,69,15,0,59
2270,2017-01-15,69,0,2,57
2271,2017-01-15,70,0,2,105
2272,2017-01-15,73,19,0,104
2273,2017-01-15,73,0,1,103
2274,2017-01-15,77,13,0,115
2275,2017-01-15,78,0,3,79
2276,2017-01-15,79,20,0,88
2277,2017-01-15,79,0,3,85
2278,2017-01-15,79,0,2,83
2279,2017-01-15,80,0,1,73
2280,2017-01-15,81,11,0,106
2281,2017-01-15,82,0,2,57
2282,2017-01-15,82,0,2,55
2283,2017-01-15,83,12,0,104
2284,2017-01-15,83,0,3,101
2285,2017-01-15,86,17,0,88
2286,2017-01-15,87,15,0,107
2287,2017-01-15,87,0,3,104
2288,2017-01-15,88,12,0,64
2289,2017-01-15,88,0,3,61
2290,2017-01-15,89,19,0,56
2291,2017-01-15,89,0,2,54
2292,2017-01-15,91,18,0,76
2293,2017-01-15,93,13,0,121
2294,2017-01-15,93,0,3,118
2295,2017-01-15,93,0,2,116
2296,2017-01-15,95,0,1,65
2297,2017-01-15,96,10,0,118
2298,2017-01-15,96,0,3,115
2299,2017-01-15,96,0,2,113
2300,2017-01-15,98,16,0,76
2301,2017-01-15,98,0,2,74
2302,2017-01-15,98,0,2,72
2303,2017-01-15,100,0,1,52
2304,2017-01-15,100,0,1,51
2305,2017-01-15,101,12,0,30
2306,2017-01-15,101,0,1,29
2307,2017-01-15,101,0,7,22
2308,2017-01-15,101,0,2,20
2309,2017-01-15,101,0,7,13
2310,2017-01-15,102,12,0,18
2311,2017-01-15,102,0,2,16
2312,2017-01-15,103,0,4,4
2313,2017-01-15,103,0,4,0
2314,2017-01-15,107,14,0,14
2315,2017-01-15,107,0,7,7
2316,2017-01-15,107,0,2,5
2317,2017-01-15,107,0,2,3
2318,2017-01-15,109,0,2,0
2319,2017-01-15,110,17,0,35
2320,2017-01-15,110,0,4,31
2321,2017-01-15,110,0,2,29
2322,2017-01-15,110,0,1,28
2323,2017-01-15,110,0,2,26
2324,2017-01-15,111,11,0,21
2325,2017-01-15,111,0,1,20
2326,2017-01-15,111,0,2,18
2327,2017-01-15,111,0,5,13
2328,2017-01-15,111,0,6,7
2329,2017-01-15,113,13,0,13
2330,2017-01-15,113,0,5,8
2331,2017-01-15,113,0,6,2
2332,2017-01-15,113,0,2,0
2333,2017-01-15,116,15,0,35
2334,2017-01-15,116,0,7,28
2335,2017-01-15,121,13,0,13
2336,2017-01-15,121,0,7,6
2337,2017-01-15,121,0,4,2
2338,2017-01-15,121,0,2,0
2339,2017-01-15,122,18,0,23
2340,2017-01-15,122,0,1,22
2341,2017-01-15,122,0,4,18
2342,2017-01-15,125,14,0,14
2343,2017-01-15,125,0,4,10
2344,2017-01-15,125,0,2,8
2345,2017-01-16,2,17,0,109
2346,2017-01-16,2,0,2,107
2347,2017-01-16,3,17,0,133
2348,2017-01-16,4,13,0,145
2349,2017-01-16,5,0,2,82
2350,2017-01-16,6,11,0,103
2351,2017-01-16,7,0,1,130
2352,2017-01-16,8,0,2,119
2353,2017-01-16,10,12,0,147
2354,2017-01-16,10,0,2,145
2355,2017-01-16,11,17,0,140
2356,2017-01-16,11,0,2,138
2357,2017-01-16,12,20,0,129
2358,2017-01-16,12,0,1,128
2359,2017-01-16,14,15,0,110
2360,2017-01-16,15,0,2,164
2361,2017-01-16,16,0,2,122
2362,2017-01-16,17,10,0,103
2363,2017-01-16,18,17,0,158
2364,2017-01-16,19,0,1,108
2365,2017-01-16,20,0,2,143
2366,2017-01-16,21,0,1,115
2367,2017-01-16,22,13,0,109
2368,2017-01-16,22,0,1,108
2369,2017-01-16,25,0,1,99
2370,2017-01-16,26,0,2,124
2371,2017-01-16,27,10,0,139
2372,2017-01-16,27,0,1,138
2373,2017-01-16,31,17,0,94
2374,2017-01-16,31,0,2,92
2375,2017-01-16,32,11,0,155
2376,2017-01-16,32,0,2,153
2377,2017-01-16,34,0,2,79
2378,2017-01-16,35,20,0,44
